"No.","Time","Source","Destination","Protocol","Length","Source Port","Destination Port","Expert Info","Info"
"11119","174.388695","192.168.1.151","23.218.154.86","TCP","66","53055","443","","53055  >  443 [ACK] Seq=6988 Ack=186516 Win=131072 Len=0 TSval=1226151238 TSecr=2356706055"
"11120","174.388792","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=165762 Ack=1697 Win=31104 Len=1440 TSval=1256861560 TSecr=1226151208 [TCP segment of a reassembled PDU]"
"11121","174.389053","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11122","174.389081","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=168642 Win=129600 Len=0 TSval=1226151238 TSecr=1256861560"
"11123","174.389205","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=168642 Ack=1697 Win=31104 Len=1440 TSval=1256861560 TSecr=1226151208 [TCP segment of a reassembled PDU]"
"11124","174.389251","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=170082 Win=131072 Len=0 TSval=1226151238 TSecr=1256861560"
"11125","174.390958","23.218.154.86","192.168.1.151","TCP","1506","443","53055","","443  >  53055 [ACK] Seq=186516 Ack=6988 Win=53760 Len=1440 TSval=2356706055 TSecr=1226151216 [TCP segment of a reassembled PDU]"
"11126","174.391171","23.218.154.86","192.168.1.151","TCP","1506","443","53055","","443  >  53055 [ACK] Seq=187956 Ack=6988 Win=53760 Len=1440 TSval=2356706055 TSecr=1226151216 [TCP segment of a reassembled PDU]"
"11127","174.391205","192.168.1.151","23.218.154.86","TCP","66","53055","443","","53055  >  443 [ACK] Seq=6988 Ack=189396 Win=129600 Len=0 TSval=1226151240 TSecr=2356706055"
"11128","174.391373","23.218.154.86","192.168.1.151","TLSv1.3","941","443","53055","","Application Data"
"11129","174.391410","192.168.1.151","23.218.154.86","TCP","66","53055","443","","53055  >  443 [ACK] Seq=6988 Ack=190271 Win=130176 Len=0 TSval=1226151240 TSecr=2356706055"
"11130","174.391528","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=170082 Ack=1697 Win=31104 Len=1440 TSval=1256861560 TSecr=1226151209 [TCP segment of a reassembled PDU]"
"11131","174.391723","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11132","174.391757","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=172962 Win=128192 Len=0 TSval=1226151240 TSecr=1256861560"
"11133","174.391793","192.168.1.151","23.44.12.26","TCP","66","53056","443","Chat","[TCP Window Update] 53056  >  443 [ACK] Seq=1697 Ack=172962 Win=131072 Len=0 TSval=1226151240 TSecr=1256861560"
"11134","174.391941","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=172962 Ack=1697 Win=31104 Len=1440 TSval=1256861560 TSecr=1226151209 [TCP segment of a reassembled PDU]"
"11135","174.392152","23.44.12.26","192.168.1.151","TCP","1506","443","53058","","443  >  53058 [ACK] Seq=98605 Ack=1615 Win=33280 Len=1440 TSval=383470724 TSecr=1226151214 [TCP segment of a reassembled PDU]"
"11136","174.392416","23.44.12.26","192.168.1.151","TCP","1506","443","53058","","443  >  53058 [ACK] Seq=100045 Ack=1615 Win=33280 Len=1440 TSval=383470724 TSecr=1226151214 [TCP segment of a reassembled PDU]"
"11137","174.392450","192.168.1.151","23.44.12.26","TCP","66","53058","443","","53058  >  443 [ACK] Seq=1615 Ack=101485 Win=129600 Len=0 TSval=1226151241 TSecr=383470724"
"11138","174.392631","23.44.12.26","192.168.1.151","TLSv1.3","1491","443","53058","","Application Data"
"11139","174.392633","23.44.12.26","192.168.1.151","TLSv1.3","349","443","53058","","Application Data"
"11140","174.392661","192.168.1.151","23.44.12.26","TCP","66","53058","443","","53058  >  443 [ACK] Seq=1615 Ack=102910 Win=129600 Len=0 TSval=1226151241 TSecr=383470724"
"11141","174.392681","192.168.1.151","23.44.12.26","TCP","66","53058","443","","53058  >  443 [ACK] Seq=1615 Ack=103193 Win=129344 Len=0 TSval=1226151241 TSecr=383470724"
"11142","174.395381","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11143","174.395436","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=175842 Win=129600 Len=0 TSval=1226151244 TSecr=1256861560"
"11144","174.395613","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=175842 Ack=1697 Win=31104 Len=1440 TSval=1256861561 TSecr=1226151215 [TCP segment of a reassembled PDU]"
"11145","174.395672","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=177282 Win=131072 Len=0 TSval=1226151244 TSecr=1256861561"
"11146","174.395856","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=177282 Ack=1697 Win=31104 Len=1440 TSval=1256861561 TSecr=1226151215 [TCP segment of a reassembled PDU]"
"11147","174.396054","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11148","174.396079","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=180162 Win=129600 Len=0 TSval=1226151244 TSecr=1256861561"
"11149","174.396218","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=180162 Ack=1697 Win=31104 Len=1440 TSval=1256861561 TSecr=1226151215 [TCP segment of a reassembled PDU]"
"11150","174.396292","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=181602 Win=131072 Len=0 TSval=1226151244 TSecr=1256861561"
"11151","174.396435","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=181602 Ack=1697 Win=31104 Len=1440 TSval=1256861561 TSecr=1226151215 [TCP segment of a reassembled PDU]"
"11152","174.396683","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11153","174.396707","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=184482 Win=129600 Len=0 TSval=1226151245 TSecr=1256861561"
"11154","174.396854","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=184482 Ack=1697 Win=31104 Len=1440 TSval=1256861570 TSecr=1226151217 [TCP segment of a reassembled PDU]"
"11155","174.396894","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=185922 Win=131072 Len=0 TSval=1226151245 TSecr=1256861570"
"11156","174.397073","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=185922 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151219 [TCP segment of a reassembled PDU]"
"11157","174.397811","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11158","174.397838","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=188802 Win=129600 Len=0 TSval=1226151246 TSecr=1256861571"
"11159","174.401302","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=188802 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151220 [TCP segment of a reassembled PDU]"
"11160","174.401391","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=190242 Win=131072 Len=0 TSval=1226151249 TSecr=1256861571"
"11161","174.401547","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=190242 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151220 [TCP segment of a reassembled PDU]"
"11162","174.401705","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11163","174.401731","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=193122 Win=129600 Len=0 TSval=1226151249 TSecr=1256861571"
"11164","174.401915","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=193122 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151221 [TCP segment of a reassembled PDU]"
"11165","174.401956","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=194562 Win=131072 Len=0 TSval=1226151249 TSecr=1256861571"
"11166","174.402118","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=194562 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151221 [TCP segment of a reassembled PDU]"
"11167","174.402333","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data, Application Data"
"11168","174.402365","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=197442 Win=129600 Len=0 TSval=1226151250 TSecr=1256861571"
"11169","174.402585","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=197442 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151222 [TCP segment of a reassembled PDU]"
"11170","174.402624","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=198882 Win=131072 Len=0 TSval=1226151250 TSecr=1256861571"
"11171","174.402756","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=198882 Ack=1697 Win=31104 Len=1440 TSval=1256861571 TSecr=1226151222 [TCP segment of a reassembled PDU]"
"11172","174.402952","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11173","174.402970","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=201762 Win=129600 Len=0 TSval=1226151250 TSecr=1256861571"
"11174","174.409450","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=201762 Ack=1697 Win=31104 Len=1440 TSval=1256861572 TSecr=1226151222 [TCP segment of a reassembled PDU]"
"11175","174.409556","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=203202 Win=131072 Len=0 TSval=1226151257 TSecr=1256861572"
"11176","174.409644","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=203202 Ack=1697 Win=31104 Len=1440 TSval=1256861572 TSecr=1226151222 [TCP segment of a reassembled PDU]"
"11177","174.409872","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11178","174.409907","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=206082 Win=129600 Len=0 TSval=1226151257 TSecr=1256861572"
"11179","174.410062","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=206082 Ack=1697 Win=31104 Len=1440 TSval=1256861574 TSecr=1226151224 [TCP segment of a reassembled PDU]"
"11180","174.410113","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=207522 Win=131072 Len=0 TSval=1226151257 TSecr=1256861574"
"11181","174.410260","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=207522 Ack=1697 Win=31104 Len=1440 TSval=1256861574 TSecr=1226151224 [TCP segment of a reassembled PDU]"
"11182","174.410485","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11183","174.410515","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=210402 Win=129600 Len=0 TSval=1226151258 TSecr=1256861574"
"11184","174.410679","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=210402 Ack=1697 Win=31104 Len=1440 TSval=1256861575 TSecr=1226151224 [TCP segment of a reassembled PDU]"
"11185","174.410736","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=211842 Win=131072 Len=0 TSval=1226151258 TSecr=1256861575"
"11186","174.410915","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11187","174.411122","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=213282 Ack=1697 Win=31104 Len=1440 TSval=1256861580 TSecr=1226151229 [TCP segment of a reassembled PDU]"
"11188","174.411156","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=214722 Win=129600 Len=0 TSval=1226151258 TSecr=1256861575"
"11189","174.412630","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=214722 Ack=1697 Win=31104 Len=1440 TSval=1256861580 TSecr=1226151229 [TCP segment of a reassembled PDU]"
"11190","174.412720","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=216162 Win=131072 Len=0 TSval=1226151260 TSecr=1256861580"
"11191","174.412894","23.44.12.26","192.168.1.151","TLSv1.3","1506","443","53056","","Application Data [TCP segment of a reassembled PDU]"
"11192","174.413058","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=217602 Ack=1697 Win=31104 Len=1440 TSval=1256861587 TSecr=1226151238 [TCP segment of a reassembled PDU]"
"11193","174.413088","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=219042 Win=129600 Len=0 TSval=1226151260 TSecr=1256861587"
"11194","174.413347","23.44.12.26","192.168.1.151","TCP","1506","443","53056","","443  >  53056 [ACK] Seq=219042 Ack=1697 Win=31104 Len=1440 TSval=1256861587 TSecr=1226151238 [TCP segment of a reassembled PDU]"
"11195","174.413350","23.44.12.26","192.168.1.151","TLSv1.3","588","443","53056","","Application Data, Application Data"
"11196","174.413401","192.168.1.151","23.44.12.26","TCP","66","53056","443","","53056  >  443 [ACK] Seq=1697 Ack=221004 Win=129088 Len=0 TSval=1226151260 TSecr=1256861587"
"11197","174.623649","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=10158 Ack=2645 Win=34112 Len=1440 TSval=1843146527 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11198","174.623821","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=11598 Ack=2645 Win=34112 Len=1440 TSval=1843146527 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11199","174.623870","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=13038 Win=129600 Len=0 TSval=1226151470 TSecr=1843146527"
"11200","174.635929","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=13038 Ack=2645 Win=34112 Len=1440 TSval=1843146531 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11201","174.636035","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=14478 Win=131072 Len=0 TSval=1226151481 TSecr=1843146531"
"11202","174.636114","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=14478 Ack=2645 Win=34112 Len=1440 TSval=1843146531 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11203","174.636402","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=15918 Ack=2645 Win=34112 Len=1440 TSval=1843146535 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11204","174.636443","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=17358 Win=129600 Len=0 TSval=1226151481 TSecr=1843146531"
"11205","174.636547","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=17358 Ack=2645 Win=34112 Len=1440 TSval=1843146535 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11206","174.636606","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=18798 Win=131072 Len=0 TSval=1226151481 TSecr=1843146535"
"11207","174.636752","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=18798 Ack=2645 Win=34112 Len=1440 TSval=1843146538 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11208","174.636972","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=20238 Ack=2645 Win=34112 Len=1440 TSval=1843146538 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11209","174.637005","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=21678 Win=129600 Len=0 TSval=1226151482 TSecr=1843146538"
"11210","174.637836","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=21678 Ack=2645 Win=34112 Len=1440 TSval=1843146542 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11211","174.637898","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=23118 Win=131072 Len=0 TSval=1226151482 TSecr=1843146542"
"11212","174.638025","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=23118 Ack=2645 Win=34112 Len=1440 TSval=1843146542 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11213","174.641859","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=24558 Ack=2645 Win=34112 Len=1440 TSval=1843146545 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11214","174.641922","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=25998 Win=129600 Len=0 TSval=1226151486 TSecr=1843146542"
"11215","174.642070","17.248.135.91","192.168.1.151","TLSv1.2","1506","443","53048","","Application Data [TCP segment of a reassembled PDU]"
"11216","174.642120","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=27438 Win=131072 Len=0 TSval=1226151486 TSecr=1843146545"
"11217","174.647201","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=27438 Ack=2645 Win=34112 Len=1440 TSval=1843146549 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11218","174.647296","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=28878 Ack=2645 Win=34112 Len=1440 TSval=1843146549 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11219","174.647355","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=30318 Win=129600 Len=0 TSval=1226151491 TSecr=1843146549"
"11220","174.650355","17.248.135.91","192.168.1.151","TCP","1506","443","53048","","443  >  53048 [ACK] Seq=30318 Ack=2645 Win=34112 Len=1440 TSval=1843146553 TSecr=1226150434 [TCP segment of a reassembled PDU]"
"11221","174.650457","192.168.1.151","17.248.135.91","TCP","66","53048","443","","53048  >  443 [ACK] Seq=2645 Ack=31758 Win=131072 Len=0 TSval=1226151494 TSecr=1843146553"
